ID,originalMoleculeSMILES,deglycosylatedMoleculeSMILES,hadOrHasSugars,SugarMoietySMILES
TPCN01544,CC(C)=CC(=O)C=C(C)CCCC1(C)Oc2oc3cc(O)ccc3c(=O)c2C1C,CC(C)=CC(=O)C=C(C)CCCC1(C)Oc2oc3cc(O)ccc3c(=O)c2C1C,false,[]
TPCN01545,C=C1C(=O)OC2CC(=C)C3C(OC(C)=O)CC(C)(O)C3CC12,C=C1C(=O)OC2CC(=C)C3C(OC(C)=O)CC(C)(O)C3CC12,false,[]
TPCN01546,CC1=C2CC3C(C)(C=CC(O)C34CO4)CC2OC1=O,CC1=C2CC3C(C)(C=CC(O)C34CO4)CC2OC1=O,false,[]
TPCN01547,C=C1CCC2C(C)(C)C(OC3OC(CO)C(O)C(O)C3O)CCC2(C)C1COC1OC(CO)C(O)C(O)C1O,C=C1CCC2C(C)(C)C(O)CCC2(C)C1CO,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN01548,C=C1C(=O)OC2C3C(C)=C(O)C(=O)C3=C(C)CC(OCC(C)C)C12,C=C1C(=O)OC2C3C(C)=C(O)C(=O)C3=C(C)CC(OCC(C)C)C12,false,[]
TPCN01549,CC1=C2C(=O)C=C(COC3OC(COC(=O)Cc4ccc(O)cc4)C(O)C(O)C3O)C2C2OC(=O)C(C)C2CC1,CC1=C2C(=O)C=C(CO)C2C2OC(=O)C(C)C2CC1.COC(=O)Cc1ccc(O)cc1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01550,CCCC(=O)OCC1(C)C(O)(COC)C2CC3(C(C)CCC31O)C(O)C(=O)O2,CCCC(=O)OCC1(C)C(O)(COC)C2CC3(C(C)CCC31O)C(O)C(=O)O2,false,[]
TPCN01551,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(C)=O)C12,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(C)=O)C12,false,[]
TPCN01552,CC1CC2OC(=O)C(C)C2CC2(C)C(O)OCCC12,CC1CC2OC(=O)C(C)C2CC2(C)C(O)OCCC12,false,[]
TPCN01553,C=C1C(=O)OC2CC(C)=C(C(C)CCCOC(C)=O)C(OC(C)=O)C12,C=C1C(=O)OC2CC(C)=C(C(C)CCCOC(C)=O)C(OC(C)=O)C12,false,[]
TPCN01554,C=CC1(C)CCC(C(C)(C)OC2OC(CO)C(O)C(O)C2OC(=O)C=Cc2ccccc2)CC1C(=C)C,C=CC1(C)CCC(C(C)(C)O)CC1C(=C)C.O=C(O)C=Cc1ccccc1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01555,C=C1C(=O)OC2C1C(OC(=O)C(C)=CCO)CC1(CO1)C1C(O)C3OC3(C)C21,C=C1C(=O)OC2C1C(OC(=O)C(C)=CCO)CC1(CO1)C1C(O)C3OC3(C)C21,false,[]
TPCN01556,CC(C)=CCCC(C)=CCCC1(C)Oc2c(c(=O)oc3cc(O)ccc23)CC1O,CC(C)=CCCC(C)=CCCC1(C)Oc2c(c(=O)oc3cc(O)ccc23)CC1O,false,[]
TPCN01557,C=CC1(C)CC(OC(=O)C(=CC)CO)C2C(CN3CCCC3C(=O)O)C(=O)OC2C1C(=C)CO,C=CC1(C)CC(OC(=O)C(=CC)CO)C2C(CN3CCCC3C(=O)O)C(=O)OC2C1C(=C)CO,false,[]
TPCN01558,C=C(C(=O)O)C1CCC(C)C(CCC(C)=O)C(=O)C1,C=C(C(=O)O)C1CCC(C)C(CCC(C)=O)C(=O)C1,false,[]
TPCN01559,COC(OC)c1ccc2c3c1C(=O)C(=O)C(C)=C3OC=C2C,COC(OC)c1ccc2c3c1C(=O)C(=O)C(C)=C3OC=C2C,false,[]
TPCN01560,CC(C=CC1(O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)CC1(C)O)OC1OC(CO)C(O)C(O)C1O,CC(O)C=CC1(O)C(C)(C)CC(O)CC1(C)O,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN01561,C=C1C(=O)OC2C1CCC(C)=C1C(=O)C(OC3OC(CO)C(O)C(O)C3O)=C(C)C12,C=C1C(=O)OC2C1CCC(C)=C1C(=O)C(O)=C(C)C12,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01562,CC1=C(OC2OC(CO)C(O)C(O)C2O)C(=O)CC2(C)CCC(C(C)(C)OC3OC(CO)C(O)C(O)C3O)CC12,CC1=C(O)C(=O)CC2(C)CCC(C(C)(C)O)CC12,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN01563,CC1=CC23C=C(C)CC(O2)C2COC(=O)C23CC1,CC1=CC23C=C(C)CC(O2)C2COC(=O)C23CC1,false,[]
TPCN01564,CC(=O)OC1CC(C)C23OC(C)(C)C(CC(OCc4ccccc4)C2(C)C1OC(C)=O)C3OCc1ccccc1,CC(=O)OC1CC(C)C23OC(C)(C)C(CC(OCc4ccccc4)C2(C)C1OC(C)=O)C3OCc1ccccc1,false,[]
TPCN01565,C=C(C(=O)OC1OC(CO)C(O)C(O)C1O)C1CC(=O)C2(C)CCCC(C)=C2C1,C=C(C(=O)O)C1CC(=O)C2(C)CCCC(C)=C2C1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01566,CC1=C(C)C(CCCO)C(C)(COc2ccc3ccc(=O)oc3c2)C(C)CC1,CC1=C(C)C(CCCO)C(C)(COc2ccc3ccc(=O)oc3c2)C(C)CC1,false,[]
TPCN01567,C=C1CCC2(O)C1C1(O)OC2(C)C(OC(=O)C(C)C)CC1C(C)C,C=C1CCC2(O)C1C1(O)OC2(C)C(OC(=O)C(C)C)CC1C(C)C,false,[]
TPCN01568,CC(=O)OC(C)(C)C1CC2=C(C)C(=O)CC2C(C)CC1OC1OC(CO)C(O)C(O)C1O,CC(=O)OC(C)(C)C1CC2=C(C)C(=O)CC2C(C)CC1O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01569,CC(=O)C=CC1=CCC2C(CC1C)OC(=O)C2C,CC(=O)C=CC1=CCC2C(CC1C)OC(=O)C2C,false,[]
TPCN01570,CC1=C2OC=C(CO)c3ccc(C)c(c32)C(=O)C1=O,CC1=C2OC=C(CO)c3ccc(C)c(c32)C(=O)C1=O,false,[]
TPCN01571,CC1(O)CCC2C(C3C1CCC3(C)O)C2(C)C,CC1(O)CCC2C(C3C1CCC3(C)O)C2(C)C,false,[]
TPCN01572,C=C(C(=O)O)C1C(OC(=O)C(C)=CC)CC2(C=COC2=O)C(C(=C)C)C1O,C=C(C(=O)O)C1C(OC(=O)C(C)=CC)CC2(C=COC2=O)C(C(=C)C)C1O,false,[]
TPCN01573,Cc1cc(=O)c(OC2OC(COC(=O)CC(C)(O)CC(=O)O)C(O)C(O)C2O)cc2c1CC(C(C)(C)O)CC2,COC(=O)CC(C)(O)CC(=O)O.Cc1cc(=O)c(O)cc2c1CC(C(C)(C)O)CC2,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01574,COC(=O)C1(O)CC(OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(OC(=O)C=Cc2ccc(O)c(O)c2)C1,COC(=O)C1(O)CC(OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(OC(=O)C=Cc2ccc(O)c(O)c2)C1,false,[]
TPCN01575,C=C1C=CC2C(C)(C)C(=O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,C=C1C=CC2C(C)(C)C(=O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,false,[]
TPCN01576,CC1=C2CC3(C)C(C)CCC4OC43CC2(O)OC1=O,CC1=C2CC3(C)C(C)CCC4OC43CC2(O)OC1=O,false,[]
TPCN01577,COC1C2=C(C)C(=O)OC2=CC2(O)CCC(OC(C)=O)C(C)C12C,COC1C2=C(C)C(=O)OC2=CC2(O)CCC(OC(C)=O)C(C)C12C,false,[]
TPCN01578,CCC(C)C(=O)OC1C2=C(C)C(=O)OC2CC2(O)CCC(OC(C)=O)C(C)C12C,CCC(C)C(=O)OC1C2=C(C)C(=O)OC2CC2(O)CCC(OC(C)=O)C(C)C12C,false,[]
TPCN01579,CC1CCC2(O)C13CC1OC(O)(OCC2(C)C1(C)O)C3O,CC1CCC2(O)C13CC1OC(O)(OCC2(C)C1(C)O)C3O,false,[]
TPCN01580,C=C(C)C1CCC(COO)=C2CCC(C)C2C1,C=C(C)C1CCC(COO)=C2CCC(C)C2C1,false,[]
TPCN01581,C=C1C(=O)OC2CC(C)(O)C3CCC(C)(O)C3CC12,C=C1C(=O)OC2CC(C)(O)C3CCC(C)(O)C3CC12,false,[]
TPCN01582,COC(=O)C(C)=C1C(=O)C(O)C2(C)C3=C(CC4C5(OC(=O)C6=C5CC5C(O)(COC(=O)C=C(C)COC(=O)CCC(=O)OC6)C6CC6C54C)C13)C1CC12,COC(=O)C(C)=C1C(=O)C(O)C2(C)C3=C(CC4C5(OC(=O)C6=C5CC5C(O)(COC(=O)C=C(C)COC(=O)CCC(=O)OC6)C6CC6C54C)C13)C1CC12,false,[]
TPCN01583,C=C1C(=O)OC2C1CCC(=C)C1CC(O)C(=C)C12,C=C1C(=O)OC2C1CCC(=C)C1CC(O)C(=C)C12,false,[]
TPCN01584,C=C1CC(OC(=O)C(C)=CC)C2C(=C)C(=O)OC2C2OC2(C)C2OC2C1O,C=C1CC(OC(=O)C(C)=CC)C2C(=C)C(=O)OC2C2OC2(C)C2OC2C1O,false,[]
TPCN01585,C=C1C(=O)OC2CC(C)C3C(OC(C)=O)CC(C)(O)C34OC4C12,C=C1C(=O)OC2CC(C)C3C(OC(C)=O)CC(C)(O)C34OC4C12,false,[]
TPCN01586,CC(C)=CC1CC(C)C(COc2ccc3ccc(=O)oc3c2)C1(C)CCC(=O)O,CC(C)=CC1CC(C)C(COc2ccc3ccc(=O)oc3c2)C1(C)CCC(=O)O,false,[]
TPCN01587,CC12CCC3C(C=C(C(=O)O)CCC1O2)C3(C)C,CC12CCC3C(C=C(C(=O)O)CCC1O2)C3(C)C,false,[]
TPCN01588,C=CC1(C)CC(OC(=O)C(C)CO)C2C(CN3CCCC3C(=O)O)C(=O)OC2C1C(=C)CO,C=CC1(C)CC(OC(=O)C(C)CO)C2C(CN3CCCC3C(=O)O)C(=O)OC2C1C(=C)CO,false,[]
TPCN01589,CC(=O)OC(C)(C)C1CCC(C)C2CC(=O)C(C)=C2C1,CC(=O)OC(C)(C)C1CCC(C)C2CC(=O)C(C)=C2C1,false,[]
TPCN01590,COC(=O)C(C)=C1C(=O)C(O)C2(C)C3CC3C34CCC5=C6C3=C(C(=O)C(O)C6(C)C3CC53)C(C)(C(=O)OC)C1C42O,COC(=O)C(C)=C1C(=O)C(O)C2(C)C3CC3C34CCC5=C6C3=C(C(=O)C(O)C6(C)C3CC53)C(C)(C(=O)OC)C1C42O,false,[]
TPCN01591,C=C1C(=O)OC2CC3(C)C(O)CCC(=C)C3C(O)C12,C=C1C(=O)OC2CC3(C)C(O)CCC(=C)C3C(O)C12,false,[]
TPCN01592,Cc1cc(O)c(C(C)C)c2c1C(=O)C(O)C(C)C2,Cc1cc(O)c(C(C)C)c2c1C(=O)C(O)C(C)C2,false,[]
TPCN01593,C=C(C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(C)C21)C(O)CO,C=C(C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(C)C21)C(O)CO,false,[]
TPCN01594,CC1CC(=O)CC(C)(C)C1(O)C=CC(=O)COC1OC(CO)C(O)C(O)C1O,CC1CC(=O)CC(C)(C)C1(O)C=CC(=O)CO,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01595,CC1=CC=C2C13CC(OC(=O)C3O)C1(O)C(=O)OCC21C,CC1=CC=C2C13CC(OC(=O)C3O)C1(O)C(=O)OCC21C,false,[]
TPCN01596,COC(=O)CCC(=O)OCC1=C2CC3C(O)(COC(=O)C=C(C)CO)C4CC4C3(C)C3CC4=C5C(C(=C(C)C(=O)OC)C(=O)C(O)C5(C)C5CC45)C23OC1=O,COC(=O)CCC(=O)OCC1=C2CC3C(O)(COC(=O)C=C(C)CO)C4CC4C3(C)C3CC4=C5C(C(=C(C)C(=O)OC)C(=O)C(O)C5(C)C5CC45)C23OC1=O,false,[]
TPCN01597,C=C1C(=O)OC2C3=C(C)CCCC3(C)CCC12,C=C1C(=O)OC2C3=C(C)CCCC3(C)CCC12,false,[]
TPCN01598,CC(C)=CC(=O)OC1CC(C(C)C)C(=O)C2=C(C)CCC2(O)C1(C)O,CC(C)=CC(=O)OC1CC(C(C)C)C(=O)C2=C(C)CCC2(O)C1(C)O,false,[]
TPCN01599,C=C1CCC2(O)C1C1(O)OC2(C)C(OC(=O)C(C)(O)C(C)O)CC1C(C)C,C=C1CCC2(O)C1C1(O)OC2(C)C(OC(=O)C(C)(O)C(C)O)CC1C(C)C,false,[]
TPCN01600,CC1CC2OC(=O)C(C)C2CC=C1CCO,CC1CC2OC(=O)C(C)C2CC=C1CCO,false,[]
TPCN01601,COC(=O)C(C)=C1C(=O)C(O)C2(C)C3=C(CC4C5(OC(=O)C(CO)=C5CC5C(COC(C)=O)C6CC6C54C)C13)C1CC12,COC(=O)C(C)=C1C(=O)C(O)C2(C)C3=C(CC4C5(OC(=O)C(CO)=C5CC5C(COC(C)=O)C6CC6C54C)C13)C1CC12,false,[]
TPCN01602,C=C1C(=O)OC2C1CCC1(C)C(O)CC=C(CO)C21,C=C1C(=O)OC2C1CCC1(C)C(O)CC=C(CO)C21,false,[]
TPCN01603,CC1CCC2(O)C13CC(OC(=O)C3O)C(C)(O)C2(C)COC(=O)c1ccccc1,CC1CCC2(O)C13CC(OC(=O)C3O)C(C)(O)C2(C)COC(=O)c1ccccc1,false,[]
TPCN01604,C=C1C(=O)OC2C=C(C)C(=O)C3OC3C(C)(O)CC(OC(=O)C(C)C)C12,C=C1C(=O)OC2C=C(C)C(=O)C3OC3C(C)(O)CC(OC(=O)C(C)C)C12,false,[]
TPCN01605,C=C1C(=O)OC2C1CCC(C)=C1C3OC(C)(C3O)C12,C=C1C(=O)OC2C1CCC(C)=C1C3OC(C)(C3O)C12,false,[]
TPCN01606,CC(=O)OCC12C(OC(C)=O)CCC(C)(O)C13OC(C)(C)C(C(OC(=O)c1ccccc1)C2OC(=O)c1ccccc1)C3OC(C)=O,CC(=O)OCC12C(OC(C)=O)CCC(C)(O)C13OC(C)(C)C(C(OC(=O)c1ccccc1)C2OC(=O)c1ccccc1)C3OC(C)=O,false,[]
TPCN01607,CC12CCC3C(C=C(C=O)CCC1O2)C3(C)C,CC12CCC3C(C=C(C=O)CCC1O2)C3(C)C,false,[]
TPCN01608,CC1CCC2(C)C(C)C(=O)CCC2C1(C)COc1ccc2ccc(=O)oc2c1,CC1CCC2(C)C(C)C(=O)CCC2C1(C)COc1ccc2ccc(=O)oc2c1,false,[]
TPCN01609,C=C1CC=CC2(C)CC3(O)OC(=O)C(C)C3=CC12,C=C1CC=CC2(C)CC3(O)OC(=O)C(C)C3=CC12,false,[]
TPCN01610,C=C1C(=O)OC2C1CCC(C)=C1C(=O)C(OC3OC(COC(=O)Cc4ccc(O)cc4)C(O)C(O)C3O)=C(C)C12,C=C1C(=O)OC2C1CCC(C)=C1C(=O)C(O)=C(C)C12.COC(=O)Cc1ccc(O)cc1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01611,C=CCc1ccc(Oc2c(O)cc(CC=C)cc2OC2(C)CCCC3(C)CCC(C(C)(C)O)CC32)cc1,C=CCc1ccc(Oc2c(O)cc(CC=C)cc2OC2(C)CCCC3(C)CCC(C(C)(C)O)CC32)cc1,false,[]
TPCN01612,CC(=O)OC1(C)C(OC(=O)C(C)(O)C(C)O)CCC2(C)CC(=O)C(=C(C)C)CC21,CC(=O)OC1(C)C(OC(=O)C(C)(O)C(C)O)CCC2(C)CC(=O)C(=C(C)C)CC21,false,[]
TPCN01613,Cc1cc2c(c(O)c1O)C(C)CC(=O)C2(O)C(C)C,Cc1cc2c(c(O)c1O)C(C)CC(=O)C2(O)C(C)C,false,[]
TPCN01614,C=C1C(=O)OC2CC(C)C3(C=CC(C)=O)OC3CC12,C=C1C(=O)OC2CC(C)C3(C=CC(C)=O)OC3CC12,false,[]
TPCN01615,CC1C(=O)CCC2(C)C(O)CC(C(C)(C)O)CC12,CC1C(=O)CCC2(C)C(O)CC(C(C)(C)O)CC12,false,[]
TPCN01616,C=C1C(O)CC(O)C2(C)CCC3C(C)C(=O)OC3C12,C=C1C(O)CC(O)C2(C)CCC3C(C)C(=O)OC3C12,false,[]
TPCN01617,CC1(O)C=CC(=O)C2CC(O)C3C(O)C(=O)OC3C21,CC1(O)C=CC(=O)C2CC(O)C3C(O)C(=O)OC3C21,false,[]
TPCN01618,COC(=O)CCC(=O)OCC1=C2CC3C(O)(COC(=O)C=C(C)CO)C4CC4C3(C)C3CC4=C5C(C(=C(C)C(=O)OC)C(=O)C(O)C5(C)C5CC45)C23OC1=O,COC(=O)CCC(=O)OCC1=C2CC3C(O)(COC(=O)C=C(C)CO)C4CC4C3(C)C3CC4=C5C(C(=C(C)C(=O)OC)C(=O)C(O)C5(C)C5CC45)C23OC1=O,false,[]
TPCN01619,C=C1C(=O)OC2CC(C)(O)C3=CCC(C)(O)C3CC12,C=C1C(=O)OC2CC(C)(O)C3=CCC(C)(O)C3CC12,false,[]
TPCN01620,COC1(C)CCCC2(C)CCC(C(C)(C)OC3OC(CO)C(O)C(O)C3OC(=O)C=Cc3ccccc3)CC21,COC1(C)CCCC2(C)CCC(C(C)(C)O)CC21.O=C(O)C=Cc1ccccc1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01621,CC1=C2OCC(C)c3c(O)cc(C)c(c32)C(=O)C1=O,CC1=C2OCC(C)c3c(O)cc(C)c(c32)C(=O)C1=O,false,[]
TPCN01622,C=C1C(=O)OC2CC3(C)CCCC(C)(O)C3C(O)C12,C=C1C(=O)OC2CC3(C)CCCC(C)(O)C3C(O)C12,false,[]
TPCN01623,C=C(CC1CC(C)C(=O)O1)C(=O)CC1COC(=O)C1=C,C=C(CC1CC(C)C(=O)O1)C(=O)CC1COC(=O)C1=C,false,[]
TPCN01624,C=C1C(=O)OC2C=C(C)CCC=C(C(=O)OC)CC(OC(=O)C(C)=CC)C12,C=C1C(=O)OC2C=C(C)CCC=C(C(=O)OC)CC(OC(=O)C(C)=CC)C12,false,[]
TPCN01625,C=C1C2CC2C2(C)C1CC1=C(C)C(=O)OC13C1=C4C(O)(CC32)C2CC2C4(C)C(O)C2(OC)OC(=O)C(C)=C12,C=C1C2CC2C2(C)C1CC1=C(C)C(=O)OC13C1=C4C(O)(CC32)C2CC2C4(C)C(O)C2(OC)OC(=O)C(C)=C12,false,[]
TPCN01626,CC(C)=CC(=O)C=C(C)CCCC1(C)Oc2c(c(=O)oc3cc(O)ccc23)C1C,CC(C)=CC(=O)C=C(C)CCCC1(C)Oc2c(c(=O)oc3cc(O)ccc23)C1C,false,[]
TPCN01627,C=CC1(COC(C)=O)CC(OC(=O)C(=C)CO)C2C(=C)C(=O)OC2C1C(=C)C=O,C=CC1(COC(C)=O)CC(OC(=O)C(=C)CO)C2C(=C)C(=O)OC2C1C(=C)C=O,false,[]
TPCN01628,C=C1C(=O)OC2C=C(COC(=O)CC(C)C)CCC=C(C)CCC12,C=C1C(=O)OC2C=C(COC(=O)CC(C)C)CCC=C(C)CCC12,false,[]
TPCN01629,CC1COC2(CC1OC(=O)c1ccc(O)cc1)OC1CC(C(=O)OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)CC(O)C1(O)C2=O,CC1COC2(CC1OC(=O)c1ccc(O)cc1)OC1CC(C(=O)O)CC(O)C1(O)C2=O,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN01630,COC(=O)C(C)=C1C(=O)C(O)C2(C)C3=C1C14OC(=O)C(C)=C1CC1C(COC(C)=O)C5CC5C1(C)C4CC3(OO)C1CC12,COC(=O)C(C)=C1C(=O)C(O)C2(C)C3=C1C14OC(=O)C(C)=C1CC1C(COC(C)=O)C5CC5C1(C)C4CC3(OO)C1CC12,false,[]
TPCN01631,COC(=O)C(C)C1=C2C3=C(CC4C25OC(=O)C(C)=C5CC2C(COC(C)=O)C5CC5C24C)C2CC2C3(C)C(O)C1=O,COC(=O)C(C)C1=C2C3=C(CC4C25OC(=O)C(C)=C5CC2C(COC(C)=O)C5CC5C24C)C2CC2C3(C)C(O)C1=O,false,[]
TPCN01632,CC1=C2C(CC3=CCCC(C)C3(C)C2O)OC1=O,CC1=C2C(CC3=CCCC(C)C3(C)C2O)OC1=O,false,[]
TPCN01633,C=C1C(=O)OC2C1CCC1(C)OC13C=CC(=O)OC23C,C=C1C(=O)OC2C1CCC1(C)OC13C=CC(=O)OC23C,false,[]
TPCN01634,C=C1C(=O)OC2CC(C)C34CC5(C(=O)OC6C=C(C)CCC=C(C)CC(O)C65)C(C(C)=C3CC12)C4OC(C)=O,C=C1C(=O)OC2CC(C)C34CC5(C(=O)OC6C=C(C)CCC=C(C)CC(O)C65)C(C(C)=C3CC12)C4OC(C)=O,false,[]
TPCN01635,C=C1C(=O)OCC1CC(OO)C(=C)CC1CC(C)C(=O)O1,C=C1C(=O)OCC1CC(OO)C(=C)CC1CC(C)C(=O)O1,false,[]
TPCN01636,C=C1C(=O)OC2C1CCC1(C)CCCC(=C)C21,C=C1C(=O)OC2C1CCC1(C)CCCC(=C)C21,false,[]
TPCN01637,CC(=O)CC1OC(=O)CC1C(C)CCC=C(C)C,CC(=O)CC1OC(=O)CC1C(C)CCC=C(C)C,false,[]
TPCN01638,C=C(C)C1CCC(CO)=C2CC(=O)C(C)=C2C1,C=C(C)C1CCC(CO)=C2CC(=O)C(C)=C2C1,false,[]
TPCN01639,C=C1C(=O)OC2C=C(C)C(OC(C)=O)CC=C(CO)CC(OC(=O)C(C)=CCO)C12,C=C1C(=O)OC2C=C(C)C(OC(C)=O)CC=C(CO)CC(OC(=O)C(C)=CCO)C12,false,[]
TPCN01640,CC(C(=O)O)=C1C=C2C(C)(C)C3CC3C2(C)OC1=O,CC(C(=O)O)=C1C=C2C(C)(C)C3CC3C2(C)OC1=O,false,[]
TPCN01641,CC1=CC(=O)C2C3C(C(C)(C)OC4OC(CO)C(O)C(O)C4O)CCC2(C)C13,CC1=CC(=O)C2C3C(C(C)(C)O)CCC2(C)C13,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01642,CC1=C2CC3C(C)(C=C2OC1=O)C1CC1C3(O)COC1OC(CO)C(O)C(O)C1O,CC1=C2CC3C(C)(C=C2OC1=O)C1CC1C3(O)CO,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01643,C=C(C)C1(O)CCC2(C)CCCC(C)(O)C2C1,C=C(C)C1(O)CCC2(C)CCCC(C)(O)C2C1,false,[]
TPCN01644,C=C1C(=O)OC2C3=C(C)C(OC4OC(CO)C(O)C(O)C4O)CCC3(C)CCC12,C=C1C(=O)OC2C3=C(C)C(O)CCC3(C)CCC12,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01645,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(=O)C(=CC)CO)C12,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(=O)C(=CC)CO)C12,false,[]
TPCN01646,CC1=C2CC3C(C)(CCC(=O)C34CO4)CC2OC1=O,CC1=C2CC3C(C)(CCC(=O)C34CO4)CC2OC1=O,false,[]
TPCN01647,C=C(C(=O)O)C1CCC2(C)CCCC(=C)C2C1,C=C(C(=O)O)C1CCC2(C)CCCC(=C)C2C1,false,[]
TPCN01648,CC1=C2CC(C(C)(C)OC3OC(CO)C(O)C(O)C3O)C(O)CC(C)C2(O)CC1=O,CC1=C2CC(C(C)(C)O)C(O)CC(C)C2(O)CC1=O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01649,C=C(C)C(=O)OC1CC(C)=CC2(OC)C=C(C)C(O2)C2OC(=O)C(=C)C12,C=C(C)C(=O)OC1CC(C)=CC2(OC)C=C(C)C(O2)C2OC(=O)C(=C)C12,false,[]
TPCN01650,COc1ccc2c(O)c(C(C)C(C)=CCC=C(C)Cc3cc(C)co3)c(=O)oc2c1,COc1ccc2c(O)c(C(C)C(C)=CCC=C(C)Cc3cc(C)co3)c(=O)oc2c1,false,[]
TPCN01651,CC1=C2C(=O)C(C(C)C)CC(OC(=O)C(C)C)C(C)(O)C2(O)CC1,CC1=C2C(=O)C(C(C)C)CC(OC(=O)C(C)C)C(C)(O)C2(O)CC1,false,[]
TPCN01652,COc1ccc(C(=O)C2C(=O)OC(C)(CCC=C(C)CCC=C(C)C)C2C)c(O)c1,COc1ccc(C(=O)C2C(=O)OC(C)(CCC=C(C)CCC=C(C)C)C2C)c(O)c1,false,[]
TPCN01653,C=C1CCC2C(C)(CO)CCCC2(C)C1COC1OC(CO)C(O)C(O)C1O,C=C1CCC2C(C)(CO)CCCC2(C)C1CO,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01654,CC(C)C1CC(O)C(C)(O)C2CCC(COC3OC(CO)C(O)C(O)C3O)=CC12,CC(C)C1CC(O)C(C)(O)C2CCC(CO)=CC12,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01655,COc1ccc(C(=O)C2C(=O)OC(C)(CCC=C(C)Cc3cc(C)co3)C2C)c(O)c1,COc1ccc(C(=O)C2C(=O)OC(C)(CCC=C(C)Cc3cc(C)co3)C2C)c(O)c1,false,[]
TPCN01656,C=C(C)C1CC(OC2OC(CO)C(O)C(O)C2O)C2=CC(=O)CC(C)C2(C)C1,C=C(C)C1CC(O)C2=CC(=O)CC(C)C2(C)C1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01657,COc1ccc2c3c(c(=O)oc2c1)C(C)(CCC=C(C)Cc1cc(C)co1)C(C)O3,COc1ccc2c3c(c(=O)oc2c1)C(C)(CCC=C(C)Cc1cc(C)co1)C(C)O3,false,[]
TPCN01658,C=C1CC(O)C2C(C)C(=O)OC2C2C(=C)C(O)CC12,C=C1CC(O)C2C(C)C(=O)OC2C2C(=C)C(O)CC12,false,[]
TPCN01659,CC(=CCCC1(C)Oc2c(c(=O)oc3cc(O)ccc23)C1C)CC1C=C(C)C(=O)O1,CC(=CCCC1(C)Oc2c(c(=O)oc3cc(O)ccc23)C1C)CC1C=C(C)C(=O)O1,false,[]
TPCN01660,CC1CC=C2C13CC(OC(=O)C3O)C1(O)C(=O)OCC21C,CC1CC=C2C13CC(OC(=O)C3O)C1(O)C(=O)OCC21C,false,[]
TPCN01661,OCC1OC(OC2OC=CC3C(O)CC(O)C23)C(O)C(O)C1O,OC1CC(O)C2C(O)OC=CC12,true,['O1[CH][CH][CH][CH][CH]1']
TPCN01662,C=C1CCC2C(CC3(CC(C)=O)C(=O)OC4C5C(=C)CCC5C(=C)CCC43)C(=O)OC2C2C(=C)CCC12,C=C1CCC2C(CC3(CC(C)=O)C(=O)OC4C5C(=C)CCC5C(=C)CCC43)C(=O)OC2C2C(=C)CCC12,false,[]
TPCN01663,CC(C)=CC(=O)C=C(C)CCCC1(C)Oc2c(c(=O)oc3cc(O)ccc23)C1C,CC(C)=CC(=O)C=C(C)CCCC1(C)Oc2c(c(=O)oc3cc(O)ccc23)C1C,false,[]
TPCN01664,CC(C)=CCCC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)c(O)c1)O2,CC(C)=CCCC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)c(O)c1)O2,false,[]
